sales_id,date,quantity_p1,quantity_p2,quantity_p3,quantity_p4,revenue_p1,revenue_p2,revenue_p3,revenue_p4
1276,"2013-12-15 00:00:00",1510,1771,4093,1381,4786.700,11228.140,22184.060,9846.530
1277,"2013-12-16 00:00:00",3593,2902,2325,1364,11389.810,18398.680,12601.500,9725.320
1278,"2013-12-17 00:00:00",6935,634,2606,1138,21983.950,4019.560,14124.520,8113.940
1279,"2013-12-18 00:00:00",771,2936,757,1491,2444.070,18614.240,4102.940,10630.830
128,"2010-10-19 00:00:00",1185,581,2327,1816,3756.450,3683.540,12612.340,12948.080
1280,"2013-12-19 00:00:00",1498,3339,1465,584,4748.660,21169.260,7940.300,4163.920
1281,"2013-12-20 00:00:00",3150,2898,2515,1726,9985.500,18373.320,13631.300,12306.380
1282,"2013-12-21 00:00:00",839,3861,596,1393,2659.630,24478.740,3230.320,9932.090
1283,"2013-12-22 00:00:00",2791,2062,2428,1962,8847.470,13073.080,13159.760,13989.060
1285,"2013-12-24 00:00:00",6115,2717,3430,448,19384.550,17225.780,18590.600,3194.240
1286,"2013-12-25 00:00:00",305,3742,466,538,966.850,23724.280,2525.720,3835.940
1287,"2013-12-26 00:00:00",3155,3548,3326,1176,10001.350,22494.320,18026.920,8384.880
1288,"2013-12-27 00:00:00",384,837,645,1276,1217.280,5306.580,3495.900,9097.880
1289,"2013-12-28 00:00:00",569,3029,3236,954,1803.730,19203.860,17539.120,6802.020
129,"2010-10-20 00:00:00",6476,3436,4327,1567,20528.920,21784.240,23452.340,11172.710
1290,"2013-12-29 00:00:00",2083,2572,2253,314,6603.110,16306.480,12211.260,2238.820
1291,"2013-12-30 00:00:00",7876,3021,4604,1097,24966.920,19153.140,24953.680,7821.610
1292,"2014-01-01 00:00:00",3352,1349,5140,1331,10625.840,8552.660,27858.800,9490.030
1293,"2014-01-02 00:00:00",6998,3995,4395,269,22183.660,25328.300,23820.900,1917.970
1294,"2014-01-03 00:00:00",605,615,1604,1050,1917.850,3899.100,8693.680,7486.500
1295,"2014-01-04 00:00:00",2475,760,4098,1913,7845.750,4818.400,22211.160,13639.690
1296,"2014-01-05 00:00:00",5166,2570,4661,1214,16376.220,16293.800,25262.620,8655.820
1297,"2014-01-06 00:00:00",3060,1087,1704,293,9700.200,6891.580,9235.680,2089.090
1299,"2014-01-08 00:00:00",3908,2742,2943,1920,12388.360,17384.280,15951.060,13689.600
13,"2010-06-26 00:00:00",3855,1015,1746,608,12220.350,6435.100,9463.320,4335.040
130,"2010-10-21 00:00:00",3985,1065,703,1285,12632.450,6752.100,3810.260,9162.050
1300,"2014-01-09 00:00:00",5566,1479,346,727,17644.220,9376.860,1875.320,5183.510
1301,"2014-01-10 00:00:00",4557,3804,4909,434,14445.690,24117.360,26606.780,3094.420
1302,"2014-01-11 00:00:00",6681,2557,4593,897,21178.770,16211.380,24894.060,6395.610
1303,"2014-01-12 00:00:00",7778,2576,4692,448,24656.260,16331.840,25430.640,3194.240
1304,"2014-01-13 00:00:00",515,3922,2076,678,1632.550,24865.480,11251.920,4834.140
1305,"2014-01-14 00:00:00",2733,569,678,734,8663.610,3607.460,3674.760,5233.420
1306,"2014-01-15 00:00:00",5667,2785,4610,1096,17964.390,17656.900,24986.200,7814.480
1307,"2014-01-16 00:00:00",370,2222,5595,521,1172.900,14087.480,30324.900,3714.730
1309,"2014-01-18 00:00:00",5167,1698,4638,429,16379.390,10765.320,25137.960,3058.770
131,"2010-10-22 00:00:00",573,1265,4389,451,1816.410,8020.100,23788.380,3215.630
1310,"2014-01-19 00:00:00",5692,2541,373,1078,18043.640,16109.940,2021.660,7686.140
1311,"2014-01-20 00:00:00",4420,2994,683,1622,14011.400,18981.960,3701.860,11564.860
1312,"2014-01-21 00:00:00",7581,2262,323,418,24031.770,14341.080,1750.660,2980.340
1313,"2014-01-22 00:00:00",7032,2810,3379,677,22291.440,17815.400,18314.180,4827.010
1314,"2014-01-23 00:00:00",521,1393,2421,1534,1651.570,8831.620,13121.820,10937.420
1315,"2014-01-24 00:00:00",7775,3602,358,1925,24646.750,22836.680,1940.360,13725.250
1316,"2014-01-25 00:00:00",7546,3939,3885,1202,23920.820,24973.260,21056.700,8570.260
1317,"2014-01-26 00:00:00",4248,1782,4128,315,13466.160,11297.880,22373.760,2245.950
1318,"2014-01-27 00:00:00",6135,871,1313,1403,19447.950,5522.140,7116.460,10003.390
1319,"2014-01-28 00:00:00",2536,2076,781,1375,8039.120,13161.840,4233.020,9803.750
132,"2010-10-23 00:00:00",5880,1732,3704,1591,18639.600,10980.880,20075.680,11343.830
1320,"2014-01-29 00:00:00",3869,1464,4182,609,12264.730,9281.760,22666.440,4342.170
1321,"2014-01-30 00:00:00",7603,2729,4276,373,24101.510,17301.860,23175.920,2659.490
1322,"2014-01-31 00:00:00",2668,1876,5370,1237,8457.560,11893.840,29105.400,8819.810
1323,"2014-02-01 00:00:00",4106,3334,5993,1027,13016.020,21137.560,32482.060,7322.510
1324,"2014-02-02 00:00:00",3109,3957,513,423,9855.530,25087.380,2780.460,3015.990
1325,"2014-02-03 00:00:00",4347,2030,258,1757,13779.990,12870.200,1398.360,12527.410
1326,"2014-02-04 00:00:00",7631,1031,3724,1848,24190.270,6536.540,20184.080,13176.240
1327,"2014-02-05 00:00:00",2518,3512,3613,568,7982.060,22266.080,19582.460,4049.840
1328,"2014-02-06 00:00:00",5661,252,3988,1141,17945.370,1597.680,21614.960,8135.330
1329,"2014-02-07 00:00:00",5164,2285,4675,629,16369.880,14486.900,25338.500,4484.770
133,"2010-10-24 00:00:00",6149,3407,4939,736,19492.330,21600.380,26769.380,5247.680
1330,"2014-02-08 00:00:00",5246,3355,1335,1384,16629.820,21270.700,7235.700,9867.920
1331,"2014-02-09 00:00:00",2138,3630,2146,1832,6777.460,23014.200,11631.320,13062.160
1332,"2014-02-10 00:00:00",1725,265,3996,1920,5468.250,1680.100,21658.320,13689.600
1333,"2014-02-11 00:00:00",778,1473,2996,968,2466.260,9338.820,16238.320,6901.840
1334,"2014-02-12 00:00:00",6107,3283,5458,1838,19359.190,20814.220,29582.360,13104.940
1335,"2014-02-13 00:00:00",4970,3627,2395,1087,15754.900,22995.180,12980.900,7750.310
1336,"2014-02-14 00:00:00",553,849,348,319,1753.010,5382.660,1886.160,2274.470
1337,"2014-02-15 00:00:00",6771,3615,3368,812,21464.070,22919.100,18254.560,5789.560
1338,"2014-02-16 00:00:00",4546,2377,420,1035,14410.820,15070.180,2276.400,7379.550
1339,"2014-02-17 00:00:00",1824,3121,2118,1195,5782.080,19787.140,11479.560,8520.350
134,"2010-10-25 00:00:00",6080,1441,3773,417,19273.600,9135.940,20449.660,2973.210
1340,"2014-02-18 00:00:00",4734,3132,5504,1074,15006.780,19856.880,29831.680,7657.620
1341,"2014-02-19 00:00:00",6931,344,2887,475,21971.270,2180.960,15647.540,3386.750
1342,"2014-02-20 00:00:00",7098,1712,4936,432,22500.660,10854.080,26753.120,3080.160
1343,"2014-02-21 00:00:00",7592,2237,1370,567,24066.640,14182.580,7425.400,4042.710
1344,"2014-02-22 00:00:00",5393,3782,3655,1752,17095.810,23977.880,19810.100,12491.760
1345,"2014-02-23 00:00:00",1101,1855,1211,887,3490.170,11760.700,6563.620,6324.310
1346,"2014-02-24 00:00:00",744,2974,3154,713,2358.480,18855.160,17094.680,5083.690
1347,"2014-02-25 00:00:00",6763,3040,959,963,21438.710,19273.600,5197.780,6866.190
1348,"2014-02-26 00:00:00",5349,583,2110,336,16956.330,3696.220,11436.200,2395.680
1349,"2014-02-27 00:00:00",3219,2826,4026,1402,10204.230,17916.840,21820.920,9996.260
135,"2010-10-26 00:00:00",7940,3131,3323,323,25169.800,19850.540,18010.660,2302.990
1350,"2014-02-28 00:00:00",4065,1414,4272,526,12886.050,8964.760,23154.240,3750.380
1351,"2014-03-01 00:00:00",6653,3537,1829,1482,21090.010,22424.580,9913.180,10566.660
1352,"2014-03-02 00:00:00",2357,3234,1781,1716,7471.690,20503.560,9653.020,12235.080
1353,"2014-03-03 00:00:00",3283,644,1448,1087,10407.110,4082.960,7848.160,7750.310
1354,"2014-03-04 00:00:00",5506,2056,553,1523,17454.020,13035.040,2997.260,10858.990
1355,"2014-03-05 00:00:00",690,898,5389,1420,2187.300,5693.320,29208.380,10124.600
1356,"2014-03-06 00:00:00",5836,3786,675,837,18500.120,24003.240,3658.500,5967.810
1357,"2014-03-07 00:00:00",7147,2720,5391,835,22655.990,17244.800,29219.220,5953.550
1358,"2014-03-08 00:00:00",7850,2454,2271,311,24884.500,15558.360,12308.820,2217.430
136,"2010-10-27 00:00:00",828,3871,4768,1071,2624.760,24542.140,25842.560,7636.230
1360,"2014-03-10 00:00:00",6875,1230,3747,1335,21793.750,7798.200,20308.740,9518.550
1361,"2014-03-11 00:00:00",4137,2911,3833,1063,13114.290,18455.740,20774.860,7579.190
1362,"2014-03-12 00:00:00",708,2825,2444,811,2244.360,17910.500,13246.480,5782.430
1363,"2014-03-13 00:00:00",7927,3296,5801,1255,25128.590,20896.640,31441.420,8948.150
1364,"2014-03-14 00:00:00",1469,1529,5606,1882,4656.730,9693.860,30384.520,13418.660
1365,"2014-03-15 00:00:00",3534,3512,4489,1524,11202.780,22266.080,24330.380,10866.120
1366,"2014-03-16 00:00:00",6911,1397,1554,590,21907.870,8856.980,8422.680,4206.700
1367,"2014-03-17 00:00:00",3066,3488,3132,1220,9719.220,22113.920,16975.440,8698.600
1369,"2014-03-19 00:00:00",1748,2951,5224,682,5541.160,18709.340,28314.080,4862.660
137,"2010-10-28 00:00:00",5866,1038,2354,624,18595.220,6580.920,12758.680,4449.120
1371,"2014-03-21 00:00:00",5886,866,5015,337,18658.620,5490.440,27181.300,2402.810
1372,"2014-03-22 00:00:00",4906,2877,4057,1790,15552.020,18240.180,21988.940,12762.700
1373,"2014-03-23 00:00:00",2110,3106,2179,1385,6688.700,19692.040,11810.180,9875.050
1374,"2014-03-24 00:00:00",1245,2970,667,519,3946.650,18829.800,3615.140,3700.470
1375,"2014-03-25 00:00:00",5129,3257,1112,1610,16258.930,20649.380,6027.040,11479.300
1377,"2014-03-27 00:00:00",6949,2322,4624,1144,22028.330,14721.480,25062.080,8156.720
1378,"2014-03-28 00:00:00",4540,457,3510,292,14391.800,2897.380,19024.200,2081.960
1379,"2014-03-29 00:00:00",7250,3045,1602,1446,22982.500,19305.300,8682.840,10309.980
138,"2010-10-29 00:00:00",4721,1229,4707,739,14965.570,7791.860,25511.940,5269.070
1380,"2014-03-30 00:00:00",3561,3471,1201,784,11288.370,22006.140,6509.420,5589.920
1381,"2014-03-31 00:00:00",3894,1151,1070,1572,12343.980,7297.340,5799.400,11208.360
1382,"2014-04-01 00:00:00",7069,2642,5606,870,22408.730,16750.280,30384.520,6203.100
1383,"2014-04-02 00:00:00",3293,2404,1161,495,10438.810,15241.360,6292.620,3529.350
1384,"2014-04-03 00:00:00",2130,3477,1930,1380,6752.100,22044.180,10460.600,9839.400
1385,"2014-04-04 00:00:00",7850,3738,1935,871,24884.500,23698.920,10487.700,6210.230
1386,"2014-04-05 00:00:00",1481,2796,2914,302,4694.770,17726.640,15793.880,2153.260
1387,"2014-04-06 00:00:00",7726,3233,4334,329,24491.420,20497.220,23490.280,2345.770
1388,"2014-04-07 00:00:00",4889,1004,5797,920,15498.130,6365.360,31419.740,6559.600
1389,"2014-04-08 00:00:00",2626,3429,4221,393,8324.420,21739.860,22877.820,2802.090
139,"2010-10-30 00:00:00",5506,3452,1307,422,17454.020,21885.680,7083.940,3008.860
1390,"2014-04-09 00:00:00",2058,1765,2697,851,6523.860,11190.100,14617.740,6067.630
1391,"2014-04-10 00:00:00",1022,1265,2386,540,3239.740,8020.100,12932.120,3850.200
1392,"2014-04-11 00:00:00",2730,3549,5920,1936,8654.100,22500.660,32086.400,13803.680
1393,"2014-04-12 00:00:00",6051,870,378,922,19181.670,5515.800,2048.760,6573.860
1394,"2014-04-13 00:00:00",3055,2061,4203,831,9684.350,13066.740,22780.260,5925.030
1395,"2014-04-14 00:00:00",1241,796,1519,1323,3933.970,5046.640,8232.980,9432.990
1397,"2014-04-16 00:00:00",4455,1564,5214,306,14122.350,9915.760,28259.880,2181.780
1398,"2014-04-17 00:00:00",3033,3824,3394,757,9614.610,24244.160,18395.480,5397.410
1399,"2014-04-18 00:00:00",7034,782,1362,597,22297.780,4957.880,7382.040,4256.610
14,"2010-06-27 00:00:00",5988,3288,916,1530,18981.960,20845.920,4964.720,10908.900
140,"2010-11-01 00:00:00",3975,1068,5004,1564,12600.750,6771.120,27121.680,11151.320
1400,"2014-04-19 00:00:00",1517,1881,528,858,4808.890,11925.540,2861.760,6117.540
1401,"2014-04-20 00:00:00",6072,3636,1703,1124,19248.240,23052.240,9230.260,8014.120
1402,"2014-04-21 00:00:00",2402,1165,4130,1812,7614.340,7386.100,22384.600,12919.560
1403,"2014-04-22 00:00:00",6728,3170,3251,1910,21327.760,20097.800,17620.420,13618.300
1405,"2014-04-24 00:00:00",1439,2781,4060,485,4561.630,17631.540,22005.200,3458.050
1406,"2014-04-25 00:00:00",5889,3490,4491,1139,18668.130,22126.600,24341.220,8121.070
1407,"2014-04-26 00:00:00",3196,2637,2093,843,10131.320,16718.580,11344.060,6010.590
1408,"2014-04-27 00:00:00",588,1215,2246,318,1863.960,7703.100,12173.320,2267.340
1409,"2014-04-28 00:00:00",560,3210,586,877,1775.200,20351.400,3176.120,6253.010
141,"2010-11-02 00:00:00",1498,1525,2722,1276,4748.660,9668.500,14753.240,9097.880
1410,"2014-04-29 00:00:00",2202,3294,3478,698,6980.340,20883.960,18850.760,4976.740
1411,"2014-04-30 00:00:00",6735,3996,2771,1044,21349.950,25334.640,15018.820,7443.720
1413,"2014-05-02 00:00:00",1074,2790,5425,739,3404.580,17688.600,29403.500,5269.070
1414,"2014-05-03 00:00:00",2551,1666,5289,1904,8086.670,10562.440,28666.380,13575.520
1416,"2014-05-05 00:00:00",6601,361,3458,1984,20925.170,2288.740,18742.360,14145.920
1417,"2014-05-06 00:00:00",2660,2942,2039,470,8432.200,18652.280,11051.380,3351.100
1418,"2014-05-07 00:00:00",441,1999,4060,887,1397.970,12673.660,22005.200,6324.310
1419,"2014-05-08 00:00:00",4528,952,3472,1069,14353.760,6035.680,18818.240,7621.970
142,"2010-11-03 00:00:00",6869,3258,4863,337,21774.730,20655.720,26357.460,2402.810
1420,"2014-05-09 00:00:00",7094,2661,5062,622,22487.980,16870.740,27436.040,4434.860
1421,"2014-05-10 00:00:00",3358,3882,1771,1081,10644.860,24611.880,9598.820,7707.530
1422,"2014-05-11 00:00:00",2971,1327,2347,957,9418.070,8413.180,12720.740,6823.410
1423,"2014-05-12 00:00:00",3613,818,4054,1419,11453.210,5186.120,21972.680,10117.470
1424,"2014-05-13 00:00:00",2931,3059,4274,1844,9291.270,19394.060,23165.080,13147.720
1425,"2014-05-14 00:00:00",803,2740,4290,1953,2545.510,17371.600,23251.800,13924.890
1426,"2014-05-15 00:00:00",3857,824,2915,677,12226.690,5224.160,15799.300,4827.010
1427,"2014-05-16 00:00:00",1162,3909,482,1940,3683.540,24783.060,2612.440,13832.200
1428,"2014-05-17 00:00:00",3346,899,5179,1709,10606.820,5699.660,28070.180,12185.170
143,"2010-11-04 00:00:00",6130,3208,1974,1085,19432.100,20338.720,10699.080,7736.050
1430,"2014-05-19 00:00:00",1630,915,3187,1139,5167.100,5801.100,17273.540,8121.070
1431,"2014-05-20 00:00:00",1962,1491,2333,362,6219.540,9452.940,12644.860,2581.060
1432,"2014-05-21 00:00:00",6680,2898,4499,993,21175.600,18373.320,24384.580,7080.090
1434,"2014-05-23 00:00:00",4424,2560,4501,1030,14024.080,16230.400,24395.420,7343.900
1435,"2014-05-24 00:00:00",2791,1572,843,1478,8847.470,9966.480,4569.060,10538.140
1436,"2014-05-25 00:00:00",5742,2343,4147,963,18202.140,14854.620,22476.740,6866.190
1437,"2014-05-26 00:00:00",3785,3701,3638,1589,11998.450,23464.340,19717.960,11329.570
1438,"2014-05-27 00:00:00",4598,3672,918,1172,14575.660,23280.480,4975.560,8356.360
1439,"2014-05-28 00:00:00",2261,3967,1483,639,7167.370,25150.780,8037.860,4556.070
144,"2010-11-05 00:00:00",7366,3767,3366,355,23350.220,23882.780,18243.720,2531.150
1440,"2014-05-29 00:00:00",6403,938,2755,1661,20297.510,5946.920,14932.100,11842.930
1441,"2014-05-30 00:00:00",7404,2905,4171,1768,23470.680,18417.700,22606.820,12605.840
1442,"2014-05-31 00:00:00",6919,2417,3261,287,21933.230,15323.780,17674.620,2046.310
1443,"2014-06-01 00:00:00",1448,3148,1597,871,4590.160,19958.320,8655.740,6210.230
1444,"2014-06-02 00:00:00",3158,1437,4626,1643,10010.860,9110.580,25072.920,11714.590
1445,"2014-06-03 00:00:00",6288,546,2032,438,19932.960,3461.640,11013.440,3122.940
1446,"2014-06-04 00:00:00",2384,455,5069,1867,7557.280,2884.700,27473.980,13311.710
1447,"2014-06-05 00:00:00",3114,3649,4192,979,9871.380,23134.660,22720.640,6980.270
1448,"2014-06-06 00:00:00",6418,678,502,729,20345.060,4298.520,2720.840,5197.770
1449,"2014-06-07 00:00:00",7449,1443,1061,270,23613.330,9148.620,5750.620,1925.100
1450,"2014-06-08 00:00:00",6179,1809,4584,656,19587.430,11469.060,24845.280,4677.280
1451,"2014-06-09 00:00:00",5541,3479,1752,1211,17564.970,22056.860,9495.840,8634.430
1452,"2014-06-10 00:00:00",5515,3317,382,522,17482.550,21029.780,2070.440,3721.860
1453,"2014-06-11 00:00:00",5029,844,4135,1186,15941.930,5350.960,22411.700,8456.180
1454,"2014-06-12 00:00:00",1891,3048,5097,1146,5994.470,19324.320,27625.740,8170.980
1455,"2014-06-13 00:00:00",4827,1731,868,1991,15301.590,10974.540,4704.560,14195.830
1456,"2014-06-14 00:00:00",6363,3030,2833,932,20170.710,19210.200,15354.860,6645.160
1457,"2014-06-15 00:00:00",2513,1287,2957,1244,7966.210,8159.580,16026.940,8869.720
1458,"2014-06-16 00:00:00",5374,675,3138,1106,17035.580,4279.500,17007.960,7885.780
1459,"2014-06-17 00:00:00",7487,2573,1944,581,23733.790,16312.820,10536.480,4142.530
146,"2010-11-07 00:00:00",1719,1221,5147,1499,5449.230,7741.140,27896.740,10687.870
1460,"2014-06-18 00:00:00",4148,2471,2021,1058,13149.160,15666.140,10953.820,7543.540
1461,"2014-06-19 00:00:00",5224,3242,3696,1464,16560.080,20554.280,20032.320,10438.320
1462,"2014-06-20 00:00:00",4643,2934,1376,353,14718.310,18601.560,7457.920,2516.890
1463,"2014-06-21 00:00:00",4138,3685,5814,378,13117.460,23362.900,31511.880,2695.140
1464,"2014-06-22 00:00:00",2448,2362,3544,1382,7760.160,14975.080,19208.480,9853.660
1465,"2014-06-23 00:00:00",4149,456,4123,299,13152.330,2891.040,22346.660,2131.870
1466,"2014-06-24 00:00:00",7663,2307,5094,261,24291.710,14626.380,27609.480,1860.930
1467,"2014-06-25 00:00:00",3723,2727,4658,1820,11801.910,17289.180,25246.360,12976.600
1468,"2014-06-26 00:00:00",5787,1641,471,1518,18344.790,10403.940,2552.820,10823.340
1469,"2014-06-27 00:00:00",4750,2585,5090,1795,15057.500,16388.900,27587.800,12798.350
147,"2010-11-08 00:00:00",4330,3818,697,401,13726.100,24206.120,3777.740,2859.130
1470,"2014-06-28 00:00:00",6336,3627,633,1395,20085.120,22995.180,3430.860,9946.350
1471,"2014-06-29 00:00:00",4392,1097,5199,1943,13922.640,6954.980,28178.580,13853.590
1472,"2014-06-30 00:00:00",310,3217,3768,1844,982.700,20395.780,20422.560,13147.720
1473,"2014-07-01 00:00:00",6037,3286,4817,555,19137.290,20833.240,26108.140,3957.150
1474,"2014-07-02 00:00:00",871,2681,1094,1784,2761.070,16997.540,5929.480,12719.920
1475,"2014-07-03 00:00:00",4872,2930,4244,1607,15444.240,18576.200,23002.480,11457.910
1476,"2014-07-04 00:00:00",4095,2604,664,918,12981.150,16509.360,3598.880,6545.340
1478,"2014-07-06 00:00:00",278,3793,3702,365,881.260,24047.620,20064.840,2602.450
1479,"2014-07-07 00:00:00",7016,2819,5215,815,22240.720,17872.460,28265.300,5810.950
148,"2010-11-09 00:00:00",2633,652,1869,1682,8346.610,4133.680,10129.980,11992.660
1480,"2014-07-08 00:00:00",5897,656,1836,1138,18693.490,4159.040,9951.120,8113.940
1481,"2014-07-09 00:00:00",4148,2558,5153,1006,13149.160,16217.720,27929.260,7172.780
1482,"2014-07-10 00:00:00",5868,2261,1532,1374,18601.560,14334.740,8303.440,9796.620
1483,"2014-07-11 00:00:00",3309,2522,4886,268,10489.530,15989.480,26482.120,1910.840
1484,"2014-07-12 00:00:00",5772,794,5746,1341,18297.240,5033.960,31143.320,9561.330
1485,"2014-07-13 00:00:00",6226,2948,2977,1370,19736.420,18690.320,16135.340,9768.100
1486,"2014-07-14 00:00:00",7361,2365,4953,1833,23334.370,14994.100,26845.260,13069.290
1487,"2014-07-15 00:00:00",3447,1477,945,936,10926.990,9364.180,5121.900,6673.680
1488,"2014-07-16 00:00:00",6859,291,2651,1243,21743.030,1844.940,14368.420,8862.590
1489,"2014-07-17 00:00:00",5221,565,1417,963,16550.570,3582.100,7680.140,6866.190
149,"2010-11-10 00:00:00",1708,3881,2933,576,5414.360,24605.540,15896.860,4106.880
1490,"2014-07-18 00:00:00",4701,2362,4278,1174,14902.170,14975.080,23186.760,8370.620
1491,"2014-07-19 00:00:00",1134,2019,3732,1128,3594.780,12800.460,20227.440,8042.640
1492,"2014-07-20 00:00:00",3425,2656,1524,1234,10857.250,16839.040,8260.080,8798.420
1493,"2014-07-21 00:00:00",5437,2684,5913,1042,17235.290,17016.560,32048.460,7429.460
1494,"2014-07-22 00:00:00",5576,1725,1631,1416,17675.920,10936.500,8840.020,10096.080
1495,"2014-07-23 00:00:00",7732,1446,2199,1296,24510.440,9167.640,11918.580,9240.480
1496,"2014-07-24 00:00:00",3835,2196,3197,886,12156.950,13922.640,17327.740,6317.180
1497,"2014-07-25 00:00:00",1424,3034,733,1541,4514.080,19235.560,3972.860,10987.330
1498,"2014-07-26 00:00:00",2856,3176,5840,1193,9053.520,20135.840,31652.800,8506.090
1499,"2014-07-27 00:00:00",1949,2194,5914,344,6178.330,13909.960,32053.880,2452.720
15,"2010-06-28 00:00:00",2653,1544,3867,652,8410.010,9788.960,20959.140,4648.760
150,"2010-11-11 00:00:00",833,352,3143,363,2640.610,2231.680,17035.060,2588.190
1500,"2014-07-28 00:00:00",3362,1790,4652,1801,10657.540,11348.600,25213.840,12841.130
1501,"2014-07-29 00:00:00",7955,3975,1284,1131,25217.350,25201.500,6959.280,8064.030
1502,"2014-07-30 00:00:00",754,2991,591,1876,2390.180,18962.940,3203.220,13375.880
1503,"2014-07-31 00:00:00",1488,1013,535,1507,4716.960,6422.420,2899.700,10744.910
1504,"2014-08-01 00:00:00",6099,2765,3207,1194,19333.830,17530.100,17381.940,8513.220
1505,"2014-08-02 00:00:00",985,3683,5156,1412,3122.450,23350.220,27945.520,10067.560
1506,"2014-08-03 00:00:00",5307,688,801,1472,16823.190,4361.920,4341.420,10495.360
1507,"2014-08-04 00:00:00",3356,457,1644,1838,10638.520,2897.380,8910.480,13104.940
1508,"2014-08-05 00:00:00",7988,3301,1740,1098,25321.960,20928.340,9430.800,7828.740
1509,"2014-08-06 00:00:00",5406,2165,2086,1705,17137.020,13726.100,11306.120,12156.650
